,graph_id,num_nodes,label
261,FR28501260,41,0
262,FR28613484,53,0
263,FR28501359,35,0
264,FR28501410,44,0
265,FR28504393,31,0
266,FR28501484,46,0
267,FR28763401,35,0
268,FR28501582,14,0
269,FR28501591,31,0
270,FR28611075,24,0
271,FR28502129,74,0
272,FR27893414,30,0
273,FR27891003,25,0
274,FR27893464,39,0
275,FR27893469,20,0
276,FR28143578,28,0
277,FR27891024,41,0
278,FR27891073,32,0
279,FR28144011,26,0
280,FR28144143,21,0
281,FR28144174,58,0
282,FR27712373,50,0
283,FR27891158,23,0
284,FR27891220,27,0
285,FR27891254,39,0
286,FR27713047,40,0
287,FR27891344,49,0
288,FR28141342,23,0
289,FR27713155,44,0
290,FR27713227,39,0
291,FR27891365,27,0
292,FR27891420,32,0
293,FR27891436,21,0
294,FR27713279,29,0
295,FR27713330,36,0
296,FR27891441,38,0
297,FR28142005,17,0
298,FR27713370,34,0
299,FR27892131,23,0
300,FR27713490,18,0
301,FR27713542,33,0
302,FR27892208,13,0
303,FR27892246,22,0
304,FR27892318,41,0
305,FR27892418,27,0
306,FR28272112,37,0
307,FR27893059,24,0
308,FR28142689,55,0
309,FR28272157,21,0
310,FR28272198,51,0
311,FR27893142,25,0
312,FR27893206,34,0
313,FR44083311,32,0
314,FR44084116,37,0
315,FR32801222,31,0
316,FR32802021,44,0
317,FR44081214,19,0
318,FR44081367,31,0
319,FR32802443,34,0
320,FR44081419,23,0
321,FR44081469,18,0
322,FR32024810,17,0
323,FR32594043,13,0
324,FR32594183,48,0
325,FR32594416,10,0
326,FR32022408,43,0
327,FR32025558,19,0
328,FR32025684,24,0
329,FR32022720,35,0
330,FR32603159,26,0
331,FR44576489,28,0
332,FR44577672,69,0
333,FR44579463,47,0
334,FR44552142,36,0
335,FR44552215,36,0
336,FR44575003,27,0
337,FR44672263,41,0
338,FR44552551,47,0
339,FR44575163,20,0
340,FR44553117,32,0
341,FR44672544,49,0
342,FR44575623,25,0
343,FR44551123,31,0
344,FR44576089,27,0
345,FR44551348,23,0
346,FR44522060,55,0
347,FR44522083,25,0
348,FR44103216,7,0
349,FR44103222,24,0
350,FR44522197,30,0
351,FR44522242,34,0
352,FR44103293,16,0
353,FR44103317,52,0
354,FR44513454,35,0
355,FR44522377,29,0
356,FR44103331,22,0
357,FR44522432,38,0
358,FR44084198,29,0
359,FR44522529,36,0
360,FR44523044,22,0
361,FR44523177,22,0
362,FR44523182,42,0
363,FR44084490,33,0
364,FR44511193,20,0
365,FR44514508,30,0
366,FR44514550,15,0
367,FR44101076,18,0
368,FR44511486,11,0
369,FR44511553,9,0
370,FR44511556,13,0
371,FR44514583,18,0
372,FR44523331,30,0
373,FR44523448,41,0
374,FR44511559,21,0
375,FR44101401,19,0
376,FR44515507,38,0
377,FR44515544,17,0
378,FR44515621,25,0
379,FR44521017,17,0
380,FR44521022,11,0
381,FR44521074,39,0
382,FR44102289,15,0
383,FR44512248,15,0
384,FR44521121,57,0
385,FR44512298,23,0
386,FR44512380,29,0
387,FR44521274,35,0
388,FR44521353,40,0
389,FR44513046,16,0
390,FR52851255,14,0
391,FR53222107,61,0
392,FR53222135,45,0
393,FR53292172,55,0
394,FR53294020,68,0
395,FR53294039,52,0
396,FR53294048,42,0
397,FR53561026,91,0
398,FR53222182,38,0
399,FR53222220,44,0
400,FR53222222,32,0
401,FR53222229,36,0
402,FR53292278,67,0
403,FR53292302,62,0
404,FR53293038,33,0
405,FR53293068,36,0
406,FR53294146,58,0
407,FR53294150,77,0
408,FR53294169,53,0
409,FR53294174,77,0
410,FR53561036,62,0
411,FR53561078,93,0
412,FR53561089,81,0
413,FR53561090,63,0
414,FR53222321,37,0
415,FR53293163,56,0
416,FR53293191,71,0
417,FR53293199,60,0
418,FR53293202,58,0
419,FR53293206,37,0
420,FR53293207,48,0
421,FR53294230,71,0
422,FR53294236,67,0
423,FR53294241,59,0
424,FR53561166,99,0
425,FR53561175,52,0
426,FR53561188,70,0
427,FR53223113,59,0
428,FR53223131,51,0
429,FR53293266,54,0
430,FR53293277,62,0
431,FR53294293,58,0
432,FR53351006,40,0
433,FR53351019,38,0
434,FR53562010,72,0
435,FR53562017,79,0
436,FR53562024,42,0
437,FR53562032,63,0
438,FR53562041,39,0
439,FR53223228,35,0
440,FR52722039,25,0
441,FR53351136,35,0
442,FR52851297,19,0
443,FR52852008,57,0
444,FR53351162,36,0
445,FR53351191,32,0
446,FR52852034,62,0
447,FR52852038,31,0
448,FR52852039,41,0
449,FR52852046,55,0
450,FR52852064,34,0
451,FR52852065,42,0
452,FR52852089,49,0
453,FR53224079,54,0
454,FR53351217,28,0
455,FR53351235,40,0
456,FR53351239,28,0
457,FR52852129,43,0
458,FR52852153,50,0
459,FR52852197,30,0
460,FR53224147,61,0
461,FR53224155,48,0
462,FR53224158,33,0
463,FR53224175,58,0
464,FR52722211,38,0
465,FR53351347,39,0
466,FR53352012,47,0
467,FR53352013,70,0
468,FR52852213,67,0
469,FR52852224,42,0
470,FR52852246,50,0
471,FR52852262,33,0
472,FR52852300,47,0
473,FR53224183,68,0
474,FR53224184,34,0
475,FR53224185,47,0
476,FR53352123,55,0
477,FR53352124,45,0
478,FR53352126,51,0
479,FR53352127,60,0
480,FR52852302,58,0
481,FR52853024,27,0
482,FR52853029,24,0
483,FR52853047,56,0
484,FR52853071,32,0
485,FR53224337,45,0
486,FR53352219,34,0
487,FR53352328,56,0
488,FR52853096,69,0
489,FR52853166,34,0
490,FR53291019,41,0
491,FR52722373,27,0
492,FR53353031,44,0
493,FR52853204,22,0
494,FR52853221,36,0
495,FR52853226,34,0
496,FR52853234,34,0
497,FR52853277,60,0
498,FR53291075,47,0
499,FR53291076,54,0
500,FR53291078,83,0
501,FR52723181,50,0
502,FR52723231,74,0
503,FR53353117,48,0
504,FR53353152,57,0
505,FR53353184,39,0
506,FR52853280,25,0
507,FR52853284,24,0
508,FR53221048,53,0
509,FR53291160,47,0
510,FR53291177,48,0
511,FR53291179,52,0
512,FR53291189,38,0
513,FR53291195,44,0
514,FR52851020,19,0
515,FR52851031,41,0
516,FR53353223,55,0
517,FR53353238,38,0
518,FR53221209,50,0
519,FR53221240,47,0
520,FR53292007,62,0
521,FR53292016,52,0
522,FR52851042,27,0
523,FR52851049,20,0
524,FR52851104,12,0
525,FR53292027,47,0
526,FR53292044,54,0
527,FR53292139,70,0
528,FR53354085,54,0
529,FR53354094,59,0
530,FR53222031,35,0
531,FR53222087,43,0
532,FR52492381,43,0
533,FR44883106,29,0
534,FR52493021,50,0
535,FR52493138,91,0
536,FR52721175,44,0
537,FR52721176,56,0
538,FR52721191,48,0
539,FR44686287,30,0
540,FR44883196,27,0
541,FR52493194,46,0
542,FR52493215,39,0
543,FR52493221,70,0
544,FR52721223,38,0
545,FR52721228,34,0
546,FR52721244,44,0
547,FR52721262,52,0
548,FR52721278,25,0
549,FR44881029,64,0
550,FR44883413,38,0
551,FR52493328,83,0
552,FR52493368,49,0
553,FR52494008,38,0
554,FR52494026,33,0
555,FR52494061,37,0
556,FR44881075,66,0
557,FR52442026,58,0
558,FR52442047,34,0
559,FR52442081,58,0
560,FR52494144,55,0
561,FR52494176,32,0
562,FR44881116,61,0
563,FR44881160,61,0
564,FR52442084,50,0
565,FR52442109,57,0
566,FR52531036,40,0
567,FR44675462,31,0
568,FR44881225,51,0
569,FR52442156,54,0
570,FR52442158,22,0
571,FR52442186,41,0
572,FR52442212,73,0
573,FR52531077,29,0
574,FR52442216,42,0
575,FR52443025,40,0
576,FR52443038,14,0
577,FR52443052,23,0
578,FR52443061,26,0
579,FR52443068,48,0
580,FR52531186,22,0
581,FR52531210,20,0
582,FR44881408,61,0
583,FR52443098,67,0
584,FR52443129,53,0
585,FR52532137,22,0
586,FR52443184,59,0
587,FR52443187,41,0
588,FR52445001,41,0
589,FR52445023,21,0
590,FR52533013,27,0
591,FR44881530,52,0
592,FR52445048,27,0
593,FR52445051,38,0
594,FR52445054,43,0
595,FR52445056,39,0
596,FR52445057,35,0
597,FR52445062,51,0
598,FR52445077,34,0
599,FR52445082,26,0
600,FR44682066,29,0
601,FR52445096,34,0
602,FR52445099,30,0
603,FR52445110,47,0
604,FR52445113,45,0
605,FR52445144,40,0
606,FR52445146,48,0
607,FR52445149,43,0
608,FR52445153,48,0
609,FR52533123,40,0
610,FR52445163,38,0
611,FR52445197,47,0
612,FR52445199,40,0
613,FR52445201,44,0
614,FR52445217,47,0
615,FR52533126,25,0
616,FR52533127,40,0
617,FR52533133,28,0
618,FR44682249,44,0
619,FR44682298,32,0
620,FR52491007,44,0
621,FR52491086,81,0
622,FR52533185,41,0
623,FR52533211,31,0
624,FR52491127,76,0
625,FR52491163,77,0
626,FR52491200,60,0
627,FR52533245,24,0
628,FR52533255,30,0
629,FR52533265,26,0
630,FR52721016,39,0
631,FR52721025,53,0
632,FR75244356,53,0
633,FR75641379,25,0
634,FR75641436,49,0
635,FR75641477,49,0
636,FR75641495,64,0
637,FR75641504,40,0
638,FR75333450,25,0
639,FR75402081,28,0
640,FR75402105,35,0
641,FR75402108,29,0
642,FR75402111,34,0
643,FR75402297,35,0
644,FR75402333,44,0
645,FR75641545,71,0
646,FR75642006,53,0
647,FR75642081,32,0
648,FR75334022,46,0
649,FR75402161,32,0
650,FR75402165,33,0
651,FR75402169,36,0
652,FR75642093,64,0
653,FR75642110,33,0
654,FR75642136,45,0
655,FR75334177,41,0
656,FR75334193,27,0
657,FR75334208,24,0
658,FR75334248,47,0
659,FR75334412,44,0
660,FR75402197,51,0
661,FR75402200,59,0
662,FR75402218,50,0
663,FR75334494,28,0
664,FR75334503,25,0
665,FR75402250,40,0
666,FR75402262,45,0
667,FR75402267,60,0
668,FR75402278,40,0
669,FR75402282,53,0
670,FR75642310,44,0
671,FR75642324,39,0
672,FR75642330,40,0
673,FR75642336,38,0
674,FR75642353,33,0
675,FR75242147,44,0
676,FR75242218,63,0
677,FR75472157,45,0
678,FR75242320,38,0
679,FR75244516,42,0
680,FR75244520,54,0
681,FR75242481,44,0
682,FR75242498,48,0
683,FR75473029,28,0
684,FR75331073,36,0
685,FR75331233,45,0
686,FR75336011,20,0
687,FR75336051,38,0
688,FR75243053,73,0
689,FR75336199,37,0
690,FR75336260,37,0
691,FR75473175,42,0
692,FR75473203,35,0
693,FR75332063,28,0
694,FR75332077,55,0
695,FR75243294,55,0
696,FR75332238,49,0
697,FR75332281,49,0
698,FR75401123,40,0
699,FR75401142,35,0
700,FR75401150,53,0
701,FR75401154,31,0
702,FR75243312,87,0
703,FR75243376,43,0
704,FR75474039,27,0
705,FR75474093,44,0
706,FR75474119,48,0
707,FR75474174,32,0
708,FR75333026,36,0
709,FR75401230,57,0
710,FR75401233,46,0
711,FR75243490,45,0
712,FR75474195,22,0
713,FR75474205,34,0
714,FR75474254,35,0
715,FR75474302,54,0
716,FR75333068,19,0
717,FR75333115,34,0
718,FR75401261,49,0
719,FR75401273,43,0
720,FR75401279,61,0
721,FR75243540,53,0
722,FR75641092,31,0
723,FR75641094,36,0
724,FR75333202,43,0
725,FR75401309,32,0
726,FR75401311,30,0
727,FR75402001,49,0
728,FR75402006,45,0
729,FR75402014,46,0
730,FR75641218,42,0
731,FR75333225,45,0
732,FR75333255,29,0
733,FR75402056,39,0
734,FR75641327,41,0
735,FR75333336,52,0
736,FR75192214,49,0
737,FR75192250,42,0
738,FR75192265,97,0
739,FR75172452,37,0
740,FR75173041,26,0
741,FR75192285,51,0
742,FR75193002,74,0
743,FR75162175,51,0
744,FR75173349,26,0
745,FR75193102,41,0
746,FR75162204,42,0
747,FR75162286,61,0
748,FR75193160,67,0
749,FR75193164,66,0
750,FR75193180,50,0
751,FR75193226,53,0
752,FR75193241,57,0
753,FR75193249,32,0
754,FR75242064,48,0
755,FR75163007,39,0
756,FR75193252,71,0
757,FR75193261,63,0
758,FR75193264,31,0
759,FR75193275,73,0
760,FR53562059,52,0
761,FR53562070,61,0
762,FR53562076,68,0
763,FR53562102,42,0
764,FR75163064,35,0
765,FR75163065,26,0
766,FR75163068,47,0
767,FR75174330,41,0
768,FR75174415,51,0
769,FR75231067,53,0
770,FR75231073,35,0
771,FR75231076,46,0
772,FR75231077,70,0
773,FR75231081,70,0
774,FR53562122,58,0
775,FR53562127,71,0
776,FR53562128,49,0
777,FR53562129,63,0
778,FR53562140,44,0
779,FR53562151,32,0
780,FR75231114,43,0
781,FR75231131,56,0
782,FR75231144,67,0
783,FR75231151,33,0
784,FR53562165,64,0
785,FR53562172,86,0
786,FR53562173,74,0
787,FR53562182,67,0
788,FR75163192,51,0
789,FR75163242,79,0
790,FR75231164,41,0
791,FR53562222,72,0
792,FR53563001,60,0
793,FR53563006,56,0
794,FR75231221,51,0
795,FR53563053,72,0
796,FR53563067,65,0
797,FR53563075,68,0
798,FR75163337,39,0
799,FR75175397,42,0
800,FR75231257,59,0
801,FR75232025,60,0
802,FR53563147,60,0
803,FR53563149,59,0
804,FR53563157,57,0
805,FR75171038,33,0
806,FR75171077,33,0
807,FR75191031,39,0
808,FR75232036,57,0
809,FR75232056,67,0
810,FR75232064,64,0
811,FR53563184,91,0
812,FR53563212,52,0
813,FR75171110,38,0
814,FR75232093,53,0
815,FR75232112,51,0
816,FR53563240,100,0
817,FR53563244,81,0
818,FR53563248,51,0
819,FR53563251,69,0
820,FR75191121,53,0
821,FR75232149,50,0
822,FR75232154,36,0
823,FR75161078,50,0
824,FR75232168,42,0
825,FR75232177,49,0
826,FR75232189,52,0
827,FR75232192,70,0
828,FR75161223,39,0
829,FR75192027,51,0
830,FR75192037,64,0
831,FR75232247,59,0
832,FR75161230,70,0
833,FR75161287,51,0
834,FR75192131,41,0
835,FR75241037,64,0
836,FR75241068,39,0
837,FR75241080,38,0
838,FR75172337,54,0
839,FR75172351,30,0
840,FR75172385,54,0
841,FR76122268,31,0
842,FR76302228,26,0
843,FR76312404,23,0
844,FR76323029,28,0
845,FR76313202,42,0
846,FR76313037,9,0
847,FR76303105,54,0
848,FR76313100,20,0
849,FR76323285,38,0
850,FR76303139,42,0
851,FR76303200,26,0
852,FR76303231,42,0
853,FR76113145,34,0
854,FR76113170,59,0
855,FR76113202,36,0
856,FR76313478,15,0
857,FR76313573,14,0
858,FR76313584,39,0
859,FR76123068,17,0
860,FR76311145,20,0
861,FR76311206,25,0
862,FR76113322,15,0
863,FR76113379,27,0
864,FR76113401,30,0
865,FR76321076,21,0
866,FR76123140,41,0
867,FR76123162,20,0
868,FR76123167,38,0
869,FR76121011,34,0
870,FR76121025,22,0
871,FR76121044,37,0
872,FR76121062,50,0
873,FR76121063,27,0
874,FR76123198,21,0
875,FR76123258,19,0
876,FR76311375,55,0
877,FR76311395,53,0
878,FR76121069,40,0
879,FR76121082,50,0
880,FR76121102,26,0
881,FR76121129,23,0
882,FR76321301,31,0
883,FR76123300,39,0
884,FR76123301,44,0
885,FR76301029,30,0
886,FR76121143,48,0
887,FR76121154,24,0
888,FR76121155,60,0
889,FR76121163,49,0
890,FR76121185,34,0
891,FR76121197,26,0
892,FR76312042,25,0
893,FR76121204,64,0
894,FR76121220,26,0
895,FR76121225,28,0
896,FR76321462,51,0
897,FR76301269,31,0
898,FR76312085,26,0
899,FR76121244,55,0
900,FR76121266,37,0
901,FR76121267,27,0
902,FR76121286,34,0
903,FR76121291,46,0
904,FR76121293,33,0
905,FR76322079,64,0
906,FR76322096,76,0
907,FR76302003,34,0
908,FR76121307,33,0
909,FR76122026,33,0
910,FR76122033,41,0
911,FR76122036,28,0
912,FR76122047,46,0
913,FR76122051,21,0
914,FR76122074,19,0
915,FR76322132,27,0
916,FR76302034,40,0
917,FR76122090,27,0
918,FR76122119,16,0
919,FR76322227,55,0
920,FR76312337,29,0
921,FR76122156,19,0
922,FR76122157,35,0
923,FR76122176,31,0
924,FR76122177,25,0
925,FR76122187,21,0
926,FR76122201,32,0
927,FR76122209,18,0
928,FR76322290,64,0
929,FR76302133,42,0
930,FR76302151,26,0
931,FR76091280,20,0
932,FR75862273,33,0
933,FR75862289,44,0
934,FR75863021,20,0
935,FR75863045,31,0
936,FR76092107,61,0
937,FR76112303,40,0
938,FR75863115,54,0
939,FR76092185,15,0
940,FR76092194,59,0
941,FR76092206,31,0
942,FR76092225,42,0
943,FR75792148,37,0
944,FR75863148,38,0
945,FR75863194,52,0
946,FR76092282,39,0
947,FR75792185,17,0
948,FR75792191,53,0
949,FR75792230,27,0
950,FR75863213,20,0
951,FR75863244,31,0
952,FR75863293,39,0
953,FR76093029,28,0
954,FR76093042,49,0
955,FR76093062,24,0
956,FR75642422,67,0
957,FR75642433,35,0
958,FR75871003,41,0
959,FR75871006,37,0
960,FR75871014,65,0
961,FR75871018,60,0
962,FR75871028,27,0
963,FR75871041,67,0
964,FR75871045,49,0
965,FR75871047,53,0
966,FR76093100,30,0
967,FR76093113,21,0
968,FR75642499,33,0
969,FR75642506,31,0
970,FR75793005,39,0
971,FR75871087,39,0
972,FR76093167,11,0
973,FR76093182,22,0
974,FR75793016,18,0
975,FR75793135,46,0
976,FR75871136,29,0
977,FR75871160,37,0
978,FR75872002,64,0
979,FR76093231,19,0
980,FR76093290,30,0
981,FR75793208,41,0
982,FR75793239,34,0
983,FR75872024,54,0
984,FR75872027,72,0
985,FR75872039,58,0
986,FR75872049,64,0
987,FR76111033,24,0
988,FR75793326,23,0
989,FR75861009,46,0
990,FR75872051,45,0
991,FR75872082,56,0
992,FR76111069,68,0
993,FR76111076,18,0
994,FR75861032,50,0
995,FR75861066,61,0
996,FR75861086,47,0
997,FR75872095,58,0
998,FR75872104,71,0
999,FR75872106,46,0
1000,FR75872117,75,0
1001,FR76111198,30,0
1002,FR75643359,59,0
1003,FR75861137,32,0
1004,FR75861161,22,0
1005,FR75872161,63,0
1006,FR75872176,47,0
1007,FR76111254,28,0
1008,FR75643430,54,0
1009,FR75861225,22,0
1010,FR75861245,50,0
1011,FR75872203,57,0
1012,FR75861272,52,0
1013,FR75862001,47,0
1014,FR75862006,29,0
1015,FR75862015,31,0
1016,FR75862037,36,0
1017,FR75873126,63,0
1018,FR75873154,64,0
1019,FR75873168,54,0
1020,FR76111367,48,0
1021,FR75862052,34,0
1022,FR75862061,29,0
1023,FR75862118,41,0
1024,FR75791088,42,0
1025,FR75791123,46,0
1026,FR75791171,49,0
1027,FR75862132,43,0
1028,FR75862152,36,0
1029,FR75862159,40,0
1030,FR75862165,43,0
1031,FR75862190,54,0
1032,FR75791280,74,0
1033,FR75862200,32,0
1034,FR75862203,24,0
1035,FR75862211,32,0
1036,FR75862233,57,0
1037,FR75862234,32,0
1038,FR75862254,55,0
1039,FR75862262,49,0
1040,FR84011185,28,0
1041,FR84153207,36,0
1042,FR84153216,23,0
1043,FR84031041,39,0
1044,FR84071154,44,0
1045,FR84072099,36,0
1046,FR84261055,51,0
1047,FR84031130,24,0
1048,FR84071232,49,0
1049,FR84261074,38,0
1050,FR84261113,62,0
1051,FR84261142,51,0
1052,FR84261144,30,0
1053,FR84031168,42,0
1054,FR84031225,47,0
1055,FR84071291,19,0
1056,FR84073079,45,0
1057,FR84261163,40,0
1058,FR84261165,28,0
1059,FR84261221,30,0
1060,FR84031282,34,0
1061,FR84031315,41,0
1062,FR84072042,35,0
1063,FR84073204,38,0
1064,FR84261282,32,0
1065,FR84261308,41,0
1066,FR84032019,46,0
1067,FR84032026,35,0
1068,FR84032036,24,0
1069,FR84032046,27,0
1070,FR76812193,46,0
1071,FR84032074,29,0
1072,FR84032087,32,0
1073,FR84032092,13,0
1074,FR84032099,21,0
1075,FR84032102,34,0
1076,FR84032117,22,0
1077,FR76812288,44,0
1078,FR84032156,37,0
1079,FR84032197,29,0
1080,FR76821013,22,0
1081,FR84151012,41,0
1082,FR84012025,34,0
1083,FR84032234,31,0
1084,FR84032251,31,0
1085,FR84032265,35,0
1086,FR84032275,17,0
1087,FR84032283,35,0
1088,FR76821042,38,0
1089,FR84151117,49,0
1090,FR84032290,34,0
1091,FR84032320,21,0
1092,FR84032321,27,0
1093,FR84033006,59,0
1094,FR76821094,43,0
1095,FR84151175,37,0
1096,FR84151191,29,0
1097,FR84151196,50,0
1098,FR84012163,42,0
1099,FR84012232,49,0
1100,FR84151228,34,0
1101,FR84151236,31,0
1102,FR84152006,18,0
1103,FR84012262,31,0
1104,FR76822037,26,0
1105,FR84152038,59,0
1106,FR84152052,30,0
1107,FR84152092,32,0
1108,FR76822087,39,0
1109,FR84152162,38,0
1110,FR84152243,22,0
1111,FR84012389,29,0
1112,FR84012426,56,0
1113,FR76822125,39,0
1114,FR76822131,23,0
1115,FR76822134,29,0
1116,FR84153001,37,0
1117,FR84153026,17,0
1118,FR84153045,51,0
1119,FR84153051,32,0
1120,FR84012451,64,0
1121,FR84013104,29,0
1122,FR84071075,46,0
1123,FR84153054,40,0
1124,FR84153061,28,0
1125,FR84153106,35,0
1126,FR84071126,46,0
1127,FR84153114,21,0
1128,FR84153148,23,0
1129,FR76812016,29,0
1130,FR76343150,26,0
1131,FR76343151,20,0
1132,FR76343157,21,0
1133,FR76343172,43,0
1134,FR76482045,46,0
1135,FR76343301,22,0
1136,FR76482053,47,0
1137,FR76482070,77,0
1138,FR76482086,49,0
1139,FR76661008,49,0
1140,FR76661016,26,0
1141,FR76812104,22,0
1142,FR76812105,50,0
1143,FR76812120,39,0
1144,FR76812125,41,0
1145,FR76461040,30,0
1146,FR76461042,67,0
1147,FR76482087,48,0
1148,FR76482089,45,0
1149,FR76482099,67,0
1150,FR76482104,26,0
