,graph_id,num_nodes,label
103,FR75871149,29,True
104,FR27893014,20,True
105,FR84071158,31,True
106,FR27893066,22,True
107,FR52442083,29,True
108,FR84261086,29,True
109,FR75171167,44,True
110,FR84011417,19,True
111,FR75401312,36,True
112,FR53222214,30,True
113,FR44521205,32,True
114,FR52721325,15,True
115,FR27714351,36,True
116,FR93044172,21,True
117,FR44083142,26,True
118,FR24181137,15,True
119,FR44103261,22,True
120,FR75401187,17,True
121,FR75472110,22,True
122,FR76342115,15,True
123,FR84263002,38,True
124,FR27714295,30,True
125,FR32024232,19,True
126,FR75871100,33,True
127,FR93131114,20,True
128,FR24363001,35,True
129,FR93841026,25,True
130,FR27251417,23,True
131,FR32022737,10,True
132,FR27892019,18,True
133,FR52531258,18,True
134,FR93831029,29,True
135,FR84381187,47,True
136,FR27893122,11,True
137,FR75171283,39,True
138,FR84634281,26,True
139,FR84262376,22,True
140,FR75401330,24,True
141,FR75862097,18,True
142,FR28612028,17,True
143,FR75641102,36,True
144,FR28761295,20,True
145,FR76302343,31,True
146,FR76313417,22,True
147,FR84071117,30,True
148,FR76312483,33,True
149,FR53293014,36,True
150,FR76303009,36,True
151,FR84031246,20,True
152,FR24451332,33,True
153,FR52722118,35,True
154,FR53224083,22,True
155,FR84262135,29,True
156,FR76123111,21,True
157,FR76111361,29,True
158,FR75473215,29,True
159,FR44675084,23,True
160,FR53222181,29,True
161,FR76341334,17,True
162,FR84731055,23,True
163,FR93044192,29,True
164,FR27253453,20,True
165,FR75244050,23,True
166,FR75161382,32,True
167,FR84012348,25,True
168,FR52533112,27,True
169,FR27583105,21,True
170,FR24182261,18,True
171,FR24453228,24,True
172,FR84152120,8,True
173,FR28611216,23,True
174,FR28271375,31,True
175,FR75871055,16,True
176,FR76311052,15,True
177,FR75172353,31,True
178,FR53222202,30,True
179,FR28142735,12,True
180,FR84381407,24,True
181,FR53224386,30,True
182,FR75172434,16,True
183,FR32626397,10,True
184,FR24411150,16,True
185,FR52852093,41,True
186,FR84151181,13,True
187,FR75244488,32,True
188,FR24411136,12,True
189,FR84012374,21,True
190,FR24182112,18,True
191,FR93843005,22,True
192,FR76342114,17,True
193,FR44103142,23,True
194,FR76481069,30,True
195,FR52443050,29,True
196,FR942B2037,29,True
197,FR76321312,14,True
198,FR32802013,17,True
199,FR24181020,29,True
200,FR28503267,36,True
201,FR53221237,33,True
202,FR53222243,21,True
203,FR27711535,25,True
204,FR93062040,35,True
205,FR93831042,35,True
206,FR24182041,21,True
207,FR76123217,24,True
208,FR24181188,11,True
209,FR942A1028,22,True
210,FR52445123,24,True
211,FR75244366,22,True
212,FR27712512,21,True
213,FR93052024,33,True
214,FR44515533,22,True
215,FR24362112,11,True
216,FR93131040,31,True
217,FR84261311,23,True
218,FR24182212,8,True
219,FR52445202,22,True
220,FR28611421,24,True
221,FR75401264,32,True
222,FR76303263,21,True
223,FR84262005,34,True
224,FR76463204,27,True
225,FR76821169,23,True
226,FR52442114,27,True
227,FR76312020,20,True
228,FR75333523,27,True
229,FR24373183,35,True
230,FR44102383,12,True
231,FR84263207,30,True
232,FR75793190,23,True
233,FR75793094,22,True
234,FR11773210,31,True
235,FR75231224,36,True
236,FR75161119,25,True
237,FR52445078,34,True
238,FR75172394,17,True
239,FR93833052,14,True
240,FR24363110,23,True
241,FR53222204,22,True
242,FR27581235,34,True
243,FR76322442,11,True
244,FR27713230,31,True
245,FR75172107,14,True
246,FR24182135,20,True
247,FR52445170,21,True
248,FR27702373,31,True
249,FR84263330,23,True
250,FR53224345,25,True
251,FR24282277,1,True
252,FR76113132,25,True
253,FR84072034,9,True
254,FR76093209,37,True
255,FR84261047,24,True
256,FR44512276,6,True
257,FR53294197,35,True
258,FR76111099,28,True
259,FR24411067,41,True
260,FR27712170,13,True
261,FR75232217,39,True
262,FR84422284,16,True
263,FR76321279,15,True
264,FR75402037,34,True
265,FR76121283,23,True
266,FR52533016,23,True
267,FR84072184,40,True
268,FR24181272,20,True
269,FR53562178,34,True
270,FR84032171,15,True
271,FR28761344,34,True
272,FR44523288,18,True
273,FR44521251,25,True
274,FR44882289,17,True
275,FR11911130,9,True
276,FR52721153,21,True
277,FR76341096,18,True
278,FR27391500,46,True
279,FR53294170,38,True
280,FR84033284,16,True
281,FR75192079,39,True
282,FR28503228,14,True
283,FR93134063,34,True
284,FR44511638,11,True
285,FR75643335,30,True
286,FR75243266,29,True
287,FR24182225,34,True
288,FR84381078,18,True
289,FR84382139,31,True
290,FR27701240,19,True
291,FR24284261,13,True
292,FR75232099,35,True
293,FR76113124,25,True
294,FR93044134,34,True
295,FR52723386,47,True
296,FR75872009,35,True
297,FR942A4308,25,True
298,FR76652058,12,True
299,FR76123205,22,True
300,FR53354299,24,True
301,FR11782077,20,True
302,FR8469D206,25,True
303,FR24182136,18,True
304,FR28611248,16,True
305,FR24182270,19,True
306,FR76091283,25,True
307,FR75472216,12,True
308,FR52445091,28,True
309,FR75192255,41,True
310,FR27253578,22,True
311,FR44881221,25,True
312,FR24373136,26,True
313,FR76482015,27,True
314,FR28613327,15,True
315,FR84032287,12,True
316,FR75163308,31,True
317,FR52852015,28,True
318,FR76661003,15,True
319,FR84431133,46,True
320,FR76122106,14,True
321,FR52723053,35,True
322,FR93833125,14,True
323,FR52721376,28,True
324,FR32801688,33,True
325,FR27711190,22,True
326,FR24281309,4,True
327,FR53294147,32,True
328,FR76341092,24,True
329,FR24364199,9,True
330,FR93052075,17,True
331,FR11773116,14,True
332,FR84635271,36,True
333,FR53351096,21,True
334,FR44514472,9,True
335,FR84033174,21,True
336,FR93843083,35,True
337,FR44881465,40,True
338,FR84381236,27,True
339,FR53353118,19,True
340,FR75641213,29,True
341,FR24182043,12,True
342,FR27583311,24,True
343,FR27212127,8,True
344,FR84014189,25,True
345,FR27584236,15,True
346,FR32803010,16,True
347,FR53292141,31,True
348,FR52852232,42,True
349,FR93051134,27,True
350,FR84261017,24,True
351,FR76121200,32,True
352,FR84733173,21,True
353,FR75161120,38,True
354,FR84431136,29,True
355,FR24451036,23,True
356,FR24282389,6,True
357,FR75473185,31,True
358,FR93833039,27,True
359,FR93043182,27,True
360,FR24364209,5,True
361,FR27713342,26,True
362,FR44521165,14,True
363,FR75192213,45,True
364,FR84635265,44,True
365,FR84632407,25,True
366,FR84151258,31,True
367,FR27715270,37,True
368,FR84073129,28,True
369,FR93134033,19,True
370,FR52492211,46,True
371,FR44513019,4,True
372,FR24411009,9,True
373,FR84151156,28,True
374,FR24411006,3,True
375,FR84261166,22,True
376,FR52491135,41,True
377,FR27211332,25,True
378,FR84423085,32,True
379,FR53223227,38,True
380,FR27715289,35,True
381,FR75472068,41,True
382,FR53224074,19,True
383,FR84153151,22,True
384,FR75401114,25,True
385,FR84031288,28,True
386,FR27712443,23,True
387,FR76091241,17,True
388,FR75243199,14,True
389,FR76112065,23,True
390,FR76123013,31,True
391,FR24452051,36,True
392,FR28502209,26,True
393,FR27213455,13,True
394,FR75242214,33,True
395,FR75642127,34,True
396,FR24373057,25,True
397,FR27581246,19,True
398,FR44553500,14,True
399,FR76463208,21,True
400,FR52722193,22,True
401,FR44553502,20,True
402,FR75472301,12,True
403,FR93841009,24,True
404,FR24451210,26,True
405,FR28763146,21,True
406,FR28272388,16,True
407,FR53562093,19,True
408,FR76651400,32,True
409,FR84012052,30,True
410,FR76482160,35,True
411,FR24362064,11,True
412,FR53224277,33,True
413,FR76112047,27,True
414,FR44552059,18,True
415,FR53563042,40,True
416,FR53563229,39,True
417,FR75792264,23,True
418,FR84011010,24,True
419,FR84422334,36,True
420,FR27891345,36,True
421,FR75863073,17,True
422,FR76812128,13,True
423,FR75161168,18,True
424,FR53563206,52,True
425,FR32591218,6,True
426,FR52721357,46,True
427,FR52721283,39,True
428,FR32621060,31,True
429,FR24281034,8,True
430,FR44513075,4,True
431,FR75242137,32,True
432,FR53291180,28,True
433,FR27213237,16,True
434,FR27392021,34,True
435,FR75861174,37,True
436,FR44103018,20,True
437,FR84032057,17,True
438,FR52443195,30,True
439,FR84731176,20,True
440,FR24181120,17,True
441,FR32602454,16,True
442,FR75242526,25,True
443,FR76663122,23,True
444,FR24364019,19,True
445,FR84262369,25,True
446,FR75242196,14,True
447,FR84153002,28,True
448,FR76092047,18,True
449,FR24452072,25,True
450,FR76461217,21,True
451,FR84153187,40,True
452,FR53562203,25,True
453,FR53351062,21,True
454,FR84011338,21,True
455,FR84422070,30,True
456,FR8469D209,14,True
457,FR24452273,28,True
458,FR24182276,13,True
459,FR84381350,15,True
460,FR44553053,17,True
461,FR44575682,15,True
462,FR75161143,17,True
463,FR75872032,39,True
464,FR52492310,36,True
465,FR24371086,34,True
466,FR75162028,31,True
467,FR942A1330,24,True
468,FR24181081,18,True
469,FR84033196,25,True
470,FR27892376,11,True
471,FR76482012,28,True
472,FR24451281,19,True
473,FR75241487,29,True
474,FR76663043,26,True
475,FR27393333,23,True
476,FR75861286,20,True
477,FR24181019,6,True
478,FR76822173,16,True
479,FR75871122,43,True
480,FR32801182,25,True
481,FR44881351,28,True
482,FR75402032,26,True
483,FR28613456,32,True
484,FR27713011,14,True
485,FR84635463,19,True
486,FR76812231,25,True
487,FR93061148,20,True
488,FR76342132,21,True
489,FR24373085,19,True
490,FR93131084,22,True
491,FR53351243,25,True
492,FR27711407,15,True
493,FR24363184,23,True
494,FR27893483,15,True
495,FR32594615,5,True
496,FR75163393,25,True
497,FR28273229,29,True
498,FR76303322,10,True
499,FR53351018,15,True
500,FR75401271,24,True
501,FR84031217,30,True
502,FR52853298,25,True
503,FR27211103,15,True
504,FR93051023,26,True
505,FR75163363,27,True
506,FR24373234,17,True
507,FR24451040,33,True
508,FR84032115,20,True
509,FR84381517,39,True
510,FR84431262,30,True
511,FR76663220,18,True
512,FR75872040,25,True
513,FR44103121,15,True
514,FR44883317,7,True
515,FR76662176,8,True
516,FR942A1089,35,True
517,FR76113351,21,True
518,FR32802456,29,True
519,FR24363129,24,True
520,FR76312123,20,True
521,FR84033224,22,True
522,FR44103196,16,True
523,FR76123100,26,True
524,FR76341200,26,True
525,FR76651413,20,True
526,FR84381206,18,True
527,FR75241461,40,True
528,FR53563022,38,True
529,FR76651029,37,True
530,FR93051133,23,True
531,FR44551038,7,True
532,FR27713382,24,True
533,FR53222328,33,True
534,FR52853035,28,True
535,FR84261344,31,True
536,FR84072191,33,True
537,FR27714023,30,True
538,FR32022013,12,True
539,FR942A1271,50,True
540,FR84381226,37,True
541,FR52852190,37,True
542,FR28503378,17,True
543,FR53354247,15,True
544,FR24413127,28,True
545,FR75872071,30,True
546,FR93842016,15,True
547,FR84381545,29,True
548,FR52722042,31,True
549,FR52533125,14,True
550,FR76812305,22,True
551,FR93062103,29,True
552,FR76341100,16,True
553,FR75862188,24,True
554,FR84012380,30,True
555,FR28613207,19,True
556,FR76311547,22,True
557,FR44883165,32,True
558,FR75171309,30,True
559,FR52443152,25,True
560,FR52531062,30,True
561,FR75861287,24,True
562,FR76091134,38,True
563,FR84422061,26,True
564,FR53352249,29,True
565,FR53352285,32,True
566,FR52722294,34,True
567,FR84153251,20,True
568,FR93052167,39,True
569,FR93052014,36,True
570,FR53351163,29,True
571,FR44514269,14,True
572,FR75193251,40,True
573,FR44511435,7,True
574,FR75872152,38,True
575,FR84152240,28,True
576,FR44672339,15,True
577,FR27893432,20,True
578,FR75191273,16,True
579,FR52491323,44,True
580,FR52442120,30,True
581,FR76302062,23,True
582,FR76482168,45,True
583,FR44515104,18,True
584,FR84153256,9,True
585,FR27581211,18,True
586,FR76342045,16,True
587,FR84013135,24,True
588,FR27715231,16,True
589,FR44521095,11,True
590,FR93052112,39,True
591,FR84012393,29,True
592,FR53224333,44,True
593,FR53292250,32,True
594,FR75643057,29,True
595,FR84012446,23,True
596,FR75331382,32,True
597,FR53222164,37,True
598,FR24181116,10,True
599,FR75335230,28,True
600,FR84071031,20,True
601,FR93061154,17,True
602,FR76302156,18,True
603,FR76461328,18,True
604,FR76462183,23,True
605,FR24181176,26,True
606,FR76111115,32,True
607,FR27701498,31,True
608,FR84634419,20,True
609,FR27251223,32,True
610,FR52721022,28,True
611,FR27713491,17,True
612,FR93061004,24,True
613,FR27581172,20,True
614,FR75641024,25,True
615,FR44686315,32,True
616,FR84151057,20,True
617,FR84432253,28,True
618,FR75402119,40,True
619,FR84262278,32,True
620,FR84381355,21,True
621,FR93134092,24,True
622,FR75872157,34,True
623,FR76343088,16,True
624,FR84733175,15,True
625,FR75193039,31,True
626,FR24373097,11,True
627,FR11782269,17,True
628,FR24182101,15,True
629,FR11774370,16,True
630,FR75861096,30,True
631,FR32022697,16,True
632,FR28762305,24,True
633,FR76302334,28,True
634,FR53223198,46,True
635,FR84732106,35,True
636,FR24364116,4,True
637,FR27891055,14,True
638,FR75175043,17,True
639,FR53352332,25,True
640,FR75241168,25,True
641,FR28142118,23,True
642,FR24281164,7,True
643,FR84151082,21,True
644,FR84033277,12,True
645,FR76343213,20,True
646,FR44081417,20,True
647,FR84733019,27,True
648,FR76482140,30,True
649,FR24183237,18,True
650,FR75163270,34,True
651,FR942B5185,33,True
652,FR53353024,24,True
653,FR93042090,30,True
654,FR84032169,13,True
655,FR84031256,23,True
656,FR75641273,32,True
657,FR76113390,23,True
658,FR942B2148,39,True
659,FR84071101,30,True
660,FR75174086,38,True
661,FR53291077,29,True
662,FR76091139,20,True
663,FR93062160,39,True
664,FR75335393,42,True
665,FR76811202,24,True
666,FR942B2152,26,True
667,FR93052168,38,True
668,FR84433177,20,True
669,FR76341028,36,True
670,FR76822132,16,True
671,FR942A1282,26,True
672,FR75471100,35,True
673,FR75471004,22,True
674,FR84033205,16,True
675,FR75243465,36,True
676,FR27714506,28,True
677,FR28272578,18,True
678,FR76121084,30,True
679,FR27212273,26,True
680,FR53563135,53,True
681,FR84732021,23,True
682,FR75473182,14,True
683,FR75192173,16,True
684,FR32802131,24,True
685,FR75163329,32,True
686,FR75191274,32,True
687,FR75192222,21,True
688,FR24361224,23,True
689,FR24452234,30,True
690,FR84261019,39,True
691,FR24452226,22,True
692,FR942A1099,16,True
693,FR75791103,30,True
694,FR52532094,30,True
695,FR93833012,40,True
696,FR24281047,4,True
697,FR53563111,45,True
698,FR84011378,23,True
699,FR27891216,11,True
700,FR76303052,27,True
701,FR24362107,36,True
702,FR76302006,17,True
703,FR76091032,25,True
704,FR76122133,18,True
705,FR44673276,23,True
706,FR52492070,43,True
707,FR76341279,24,True
708,FR44512164,10,True
709,FR27392364,35,True
710,FR27393441,25,True
711,FR84071028,21,True
712,FR84422337,17,True
713,FR75335394,7,True
714,FR52853086,23,True
715,FR84012272,26,True
716,FR24411013,27,True
717,FR75244550,34,True
718,FR27891425,22,True
719,FR84033131,28,True
720,FR84011202,22,True
721,FR27891400,22,True
722,FR76462021,24,True
723,FR75241454,41,True
724,FR52494266,28,True
725,FR75231211,29,True
726,FR24284362,20,True
727,FR27584077,20,True
728,FR76122093,18,True
729,FR93843148,15,True
730,FR44575564,22,True
731,FR93841103,19,True
732,FR44523370,22,True
733,FR75872194,32,True
734,FR44512264,11,True
735,FR24181022,18,True
736,FR84031221,19,True
737,FR93833139,25,True
738,FR27584270,23,True
739,FR76302302,13,True
740,FR27701413,24,True
741,FR27583192,13,True
742,FR76111136,16,True
743,FR76093164,23,True
744,FR75862077,28,True
745,FR52531273,19,True
746,FR52853010,28,True
747,FR24182114,24,True
748,DK10827798549,15,False
749,HR0601040,32,False
750,ES6705064,19,False
751,IT101096086,34,False
752,ES6819307,24,False
753,BGSZR0480793,7,False
754,AT60626,34,False
755,GR05094804,18,False
756,BGSFO1002258,24,False
757,IE1102057070,17,False
758,ES7703101,42,False
759,BGSML3167547,31,False
760,ES6845088,15,False
761,DE091089000111,37,False
762,RO50167259,21,False
763,CZ0523574252,34,False
764,AT70517,36,False
765,DE010054000056,29,False
766,DE030355407033,27,False
767,DE160062000049,25,False
768,ES6742100,13,False
769,DE097079724129,34,False
770,ES7626095,23,False
771,IT205023007,19,False
772,HU5121173352,39,False
773,AT32511,15,False
774,IT417076020,23,False
775,DE082036000033,35,False
776,BGBLG1120585,27,False
777,IE1106207024,20,False
778,CZ0522573094,37,False
779,DE092072214138,28,False
780,DK10835618919,8,False
781,BGSML1127588,35,False
782,IT415061031,18,False
783,CH18453946,26,False
784,BGDOB1521957,13,False
785,ES6917101,25,False
786,LU0209,38,False
787,DE030359409022,18,False
788,GBE05004869,16,False
789,RO35095471,20,False
790,DK10818608460,10,False
791,DE091087000137,24,False
792,GBE05007916,14,False
793,IE2201087010,20,False
794,RO42133919,25,False
795,IE1304197033,15,False
796,HU4141440791,30,False
797,BGVRC2732281,29,False
798,AT10307,15,False
799,SK235503711,9,False
800,RO35100326,19,False
801,CZ0207535427,29,False
802,BGSZR2267341,23,False
803,RO27069303,31,False
804,GBE05006844,17,False
805,IT103016036,20,False
806,DE160077001044,11,False
807,CZ0532574911,7,False
808,NL270415,6,False
809,DE150084054375,20,False
810,ES6819228,20,False
811,CH18483901,22,False
812,SI066003,17,False
813,DE081018000021,35,False
814,MK0010913,16,False
815,IT205026070,31,False
816,GBE05007457,15,False
817,ES6819118,20,False
818,ES7712034,34,False
819,DE097075000152,28,False
820,IT206030010,13,False
821,AT40201,43,False
822,SK223506150,34,False
823,IE1204237086,12,False
824,HU3201943159,23,False
825,DE030255409034,16,False
826,ES6250280,28,False
827,ES7228136,16,False
828,BGHKV1137410,24,False
829,CH01050120,19,False
830,NL270396,21,False
831,AT30718,11,False
832,CZ0525579858,38,False
833,DE070135003083,33,False
834,CZ0647593826,15,False
835,BGPDV0143298,30,False
836,BGGAB0518215,50,False
837,HU1131270684,40,False
838,ES6819194,38,False
839,IE1304197006,6,False
840,IT208099020,31,False
841,IT312056047,24,False
842,IE1303157065,14,False
843,PT3410105,24,False
844,DE084026006113,32,False
845,IT205027022,20,False
846,SK41A526789,29,False
847,IE2202167074,12,False
848,HU5121171937,39,False
849,IE2304217082,4,False
850,ES6816275,31,False
851,CY1012,24,False
852,AT30639,38,False
853,MD174895,11,False
854,DE030357406022,20,False
855,HU1131232818,19,False
856,IT418079002,17,False
857,IT103020029,3,False
858,IT208037017,11,False
859,DE130075562026,16,False
860,BGVRC2754506,47,False
861,ES6639099,41,False
862,DE160063000078,43,False
863,SE0162,17,False
864,IT413068035,24,False
865,CZ0533577944,18,False
866,BGSHU3053240,21,False
867,MK0060415,14,False
868,IE2502047033,9,False
869,BGPER1920972,35,False
870,BGBLG1149432,22,False
871,BGPDV1505623,31,False
872,HU7030353358,42,False
873,IE1106207011,25,False
874,IT312060070,28,False
875,PL1422011,13,False
876,IE1101027082,5,False
877,PL3201011,39,False
878,DE092073219178,38,False
879,DE120069918680,11,False
880,SK428526061,24,False
881,AT21003,21,False
882,SK419520161,29,False
883,DE070335002048,32,False
884,AT30831,8,False
885,HU2070802178,15,False
886,IT205024021,11,False
887,ES6250150,30,False
888,GBE05006288,12,False
889,BE236011,32,False
890,IT102007063,36,False
891,HU5101041364,37,False
892,DE091078127113,17,False
893,HR0201465,30,False
894,ES7132027,32,False
895,ES6250238,33,False
896,HU4141402133,32,False
897,ES6925035,26,False
898,DK10835758950,10,False
899,ES6709134,27,False
900,IE1202137016,16,False
901,ES6819178,34,False
902,IE2304217010,11,False
903,DE030454402003,8,False
904,RO39115600,40,False
905,GBE05011058,31,False
906,GBE05009209,30,False
907,GBE05010552,25,False
908,AT30716,22,False
909,DE093074329146,25,False
910,IT520092068,14,False
911,DE093072000113,16,False
912,HU4020332495,33,False
913,BGHKV2884036,23,False
914,PT2310805,24,False
915,DE081036003089,36,False
916,IT415062076,28,False
917,IT415065067,34,False
918,DK10827468041,20,False
919,ES6742098,19,False
920,BGBGS1366528,13,False
921,BGHKV2836110,25,False
922,ES6244227,30,False
923,BE211040,38,False
924,IE2502047165,12,False
925,IE2203257030,17,False
926,ES6943114,40,False
927,ES7228047,37,False
928,DE140523107130,7,False
929,ES7132074,35,False
930,ES6244020,25,False
931,IT310054002,13,False
932,PT1090757,37,False
933,ES6709258,14,False
934,GBW05000329,15,False
935,BE351012,32,False
936,HU4020333306,28,False
937,AT62265,30,False
938,ES6222187,33,False
939,MK0010940,33,False
940,PL3207013,35,False
941,HU4141422185,11,False
942,IE2503077060,22,False
943,ES7520901,24,False
944,CZ0711569330,16,False
945,IT205024048,15,False
946,SK237500968,13,False
947,ES7431208,11,False
948,ES6747091,11,False
949,IT519082006,19,False
950,BGDOB1262829,5,False
951,DK10853767612,8,False
952,BGHKV1155748,33,False
953,IT413069092,24,False
954,IT417076031,35,False
955,GBW05000821,31,False
956,HU2111142261,39,False
957,DE030353404020,37,False
958,ES6816011,21,False
959,SK231501417,6,False
960,BGHKV1157145,25,False
961,GBE05003356,13,False
962,RO46150891,22,False
963,DK10852597218,20,False
964,IE2303127030,5,False
965,DE092072000456,16,False
966,IT204021005,12,False
967,SK105529494,10,False
968,IE1304197045,9,False
969,ES6813064,22,False
970,DE070235002058,25,False
971,ES7626105,36,False
972,SK416524131,23,False
973,DE130076664020,23,False
974,BE363089,34,False
975,HU4141472449,27,False
976,ES6749111,20,False
977,DE130073355086,16,False
978,HU4141440205,17,False
979,RO47153151,10,False
980,SK231501174,14,False
981,AT10301,13,False
982,IT520095034,21,False
983,ES6734104,13,False
984,AT31910,27,False
985,DE083017010047,35,False
986,ES6705225,15,False
987,IE1202137014,12,False
988,IE1102057056,12,False
989,DK10842177441,28,False
990,DE093072000112,29,False
991,GBE05009723,18,False
992,GBE05009716,10,False
993,CZ0208537411,9,False
994,ES6908063,21,False
995,DE100044000118,45,False
996,CZ0631568945,29,False
997,DE081017002018,47,False
998,IE2304217139,14,False
999,BGHKV3078094,35,False
1000,IT101103011,27,False
1001,GBE05002763,26,False
1002,IT103014054,23,False
1003,LV960296,49,False
1004,HU2070821825,26,False
1005,DE010055546036,8,False
1006,IT101001080,20,False
1007,IE1304197086,14,False
1008,IE2502047189,11,False
1009,DK10835739153,9,False
1010,IT101005121,14,False
1011,GBE05001078,31,False
1012,DE066033000012,41,False
1013,PT1100105,33,False
1014,DK10853609195,8,False
1015,ES6118044,29,False
1016,IE2503077144,27,False
1017,DE083015010039,11,False
1018,DE150084051133,22,False
1019,ES6908168,29,False
1020,DE030159403018,24,False
1021,DE092075000118,21,False
1022,HU3080910856,34,False
1023,GBE05010364,16,False
1024,DE064038000006,34,False
1025,IT519084036,22,False
1026,BGBLG3716754,30,False
1027,IT312056029,25,False
1028,BGGAB2920119,24,False
1029,DK10818208517,12,False
1030,CH21009710,18,False
1031,BGSLV2051929,27,False
1032,DE053034000008,10,False
1033,MK0020936,23,False
1034,MK0050722,14,False
1035,MD034455,9,False
1036,DE010054489131,27,False
1037,IT519087047,13,False
1038,RO46147465,21,False
1039,DE130073359078,19,False
1040,DE010058824096,25,False
1041,CY1357,15,False
1042,IT310055024,27,False
1043,AT31546,40,False
1044,CZ0643584762,14,False
1045,CZ0805506320,16,False
1046,ES6244218,18,False
1047,IT416073028,22,False
1048,DE053070000028,25,False
1049,ES6819048,20,False
1050,RO35098202,29,False
1051,LU0403,31,False
1052,RO16034173,28,False
1053,DK10827918529,14,False
1054,DE082036003038,26,False
1055,DK10834507736,14,False
1056,DE030361401010,12,False
1057,SI038001,34,False
1058,PL1461011,53,False
1059,IT311044045,28,False
1060,RO37107047,19,False
1061,IT519082077,26,False
1062,IT417076064,25,False
1063,ES6734229,11,False
1064,DE010062207092,21,False
1065,DE030452000020,22,False
1066,BGGAB2917542,34,False
1067,ES6908023,44,False
1068,IT205024091,13,False
1069,CZ0411554529,45,False
1070,IE1304197041,5,False
1071,IE1302067045,26,False
1072,CH20134666,18,False
1073,HU5121183291,31,False
1074,DE140628000300,33,False
1075,ES6250161,38,False
1076,IT205026015,28,False
1077,IE1103117075,10,False
1078,DE030357403027,23,False
1079,DE081019004024,31,False
1080,DE010059974187,14,False
1081,CZ0312545830,45,False
1082,DE130072254111,12,False
1083,ES6222087,35,False
1084,HU5101082334,10,False
1085,IT101103051,15,False
1086,ES6845119,21,False
1087,DE120061114405,17,False
1088,RO27065379,36,False
1089,DK10835408996,14,False
1090,CZ0413560561,19,False
1091,PT1080607,38,False
1092,BGSHU0705685,18,False
1093,AT21009,19,False
1094,ES6104011,35,False
1095,ES6816058,21,False
1096,BE352012,38,False
1097,IT309050038,37,False
1098,IE2303127134,16,False
1099,AT41426,36,False
1100,IT206093007,22,False
1101,ES6709024,6,False
1102,BGBLG3303294,18,False
1103,IE2303127017,8,False
1104,IE2202167050,15,False
1105,DK10853907479,10,False
1106,BGBGS1310361,30,False
1107,CZ0413560596,21,False
1108,BGVAR1657457,31,False
1109,GBE05008683,14,False
1110,GBW05000105,24,False
1111,HU4141440660,17,False
1112,CZ0209538728,24,False
1113,IT414094017,17,False
1114,MK0060413,19,False
1115,DE097072000159,32,False
1116,GBS13002758,23,False
1117,GBE05011009,21,False
1118,MD031710,17,False
1119,DE092078252159,17,False
1120,IE1105177023,4,False
1121,RO36105570,18,False
1122,PT1060203,43,False
1123,RO30179766,19,False
1124,BGBGS0623529,19,False
1125,ES6737138,16,False
1126,ES6538015,17,False
1127,DE130073352018,11,False
1128,PT1111414,26,False
1129,DE092076000143,13,False
1130,CZ0314549584,34,False
