,graph_id,num_nodes,label
343,AT61740,23,0
344,AT32519,23,0
345,AT10810,14,0
346,AT10305,8,0
347,AT80218,12,0
348,AT30731,7,0
349,AT41806,22,0
350,AT80112,41,0
351,AT10819,8,0
352,AT70917,21,0
353,AT80419,10,0
354,AT50329,30,0
355,AT61748,37,0
356,AT41120,14,0
357,AT31129,38,0
358,AT41405,15,0
359,AT32315,31,0
360,AT40606,23,0
361,AT70729,13,0
362,AT10316,7,0
363,AT10405,41,0
364,AT40703,71,0
365,AT61054,53,0
366,AT41227,16,0
367,AT61615,15,0
368,AT62039,38,0
369,AT40618,40,0
370,AT31913,13,0
371,AT60666,35,0
372,AT41601,47,0
373,AT41327,38,0
374,AT31550,23,0
375,AT40819,21,0
376,AT31808,19,0
377,AT80105,39,0
378,AT30506,26,0
379,AT30701,6,0
380,AT41225,13,0
381,AT70205,21,0
382,AT62265,28,0
383,AT50306,10,0
384,AT70823,31,0
385,AT30858,13,0
386,AT70603,24,0
387,AT40910,19,0
388,AT41002,24,0
389,AT40807,23,0
390,AT50327,17,0
391,AT10821,20,0
392,AT32506,19,0
393,AT31042,8,0
394,AT50514,43,0
395,AT31351,17,0
396,AT31846,7,0
397,AT41740,25,0
398,AT40410,22,0
399,AT50425,27,0
400,AT10923,26,0
401,AT70814,39,0
402,AT31912,29,0
403,AT32016,11,0
404,AT32304,16,0
405,AT20607,45,0
406,AT31404,27,0
407,AT70340,9,0
408,AT70523,15,0
409,AT70605,29,0
410,AT41325,35,0
411,AT40607,38,0
412,AT30101,44,0
413,AT70928,19,0
414,AT31203,37,0
415,AT70343,6,0
416,AT40831,35,0
417,AT31204,26,0
418,AT31719,13,0
419,AT30612,9,0
420,AT10615,18,0
421,AT50420,36,0
422,AT31053,42,0
423,AT31701,4,0
424,AT61744,19,0
425,AT41343,28,0
426,AT41218,14,0
427,AT41617,21,0
428,AT61266,95,0
429,AT20604,48,0
430,AT10503,20,0
431,AT50605,21,0
432,AT32309,23,0
433,AT41409,32,0
434,AT10808,17,0
435,AT61264,88,0
436,AT60662,30,0
437,AT10725,4,0
438,AT61258,160,0
439,AT40820,6,0
440,AT30515,33,0
441,AT31515,18,0
442,AT41516,17,0
443,AT70418,21,0
444,AT70819,56,0
445,AT80120,56,0
446,AT70349,28,0
447,AT30639,33,0
448,AT10611,7,0
449,AT50510,42,0
450,AT40624,33,0
451,AT31813,14,0
452,AT61413,10,0
453,AT80113,46,0
454,AT31707,6,0
455,AT32310,17,0
456,AT32109,17,0
457,AT40411,17,0
458,AT20815,30,0
459,AT80402,12,0
460,AT70710,27,0
461,AT40920,24,0
462,AT20425,23,0
463,AT31654,20,0
464,AT10321,4,0
465,AT50315,18,0
466,AT20803,36,0
467,AT32311,29,0
468,AT70809,26,0
469,AT41212,23,0
470,AT70835,14,0
471,AT31842,18,0
472,AT41401,17,0
473,AT70301,45,0
474,AT61628,35,0
475,AT41717,18,0
476,AT70810,17,0
477,AT40825,15,0
478,AT32140,8,0
479,AT62139,50,0
480,AT30736,6,0
481,AT70520,11,0
482,AT32131,49,0
483,AT41201,15,0
484,AT30902,8,0
485,AT31130,19,0
486,AT80414,24,0
487,AT62045,44,0
488,AT70342,9,0
489,AT40623,33,0
490,AT31035,25,0
491,AT62105,34,0
492,AT30827,11,0
493,AT61711,28,0
494,AT30848,8,0
495,AT70216,13,0
496,AT61207,36,0
497,AT60659,32,0
498,AT41425,9,0
499,AT32002,69,0
500,AT10721,7,0
501,AT62268,38,0
502,AT30613,23,0
503,AT32323,17,0
504,AT40613,22,0
505,AT31323,11,0
506,AT61267,45,0
507,AT32202,5,0
508,AT31506,21,0
509,AT31950,8,0
510,AT30501,25,0
511,AT32523,22,0
512,AT41606,31,0
513,AT30802,4,0
514,AT41310,15,0
515,AT62048,68,0
516,AT70830,26,0
517,AT10711,4,0
518,AT41203,19,0
519,AT50418,55,0
520,AT30849,3,0
521,AT31001,13,0
522,AT61213,28,0
523,AT20428,15,0
524,AT61252,33,0
525,AT30532,37,0
526,AT41507,64,0
527,AT41118,28,0
528,AT20534,38,0
529,AT40434,18,0
530,AT50417,25,0
531,AT40510,23,0
532,AT32504,15,0
533,AT40409,18,0
534,AT50410,18,0
535,AT20807,17,0
536,AT30516,49,0
537,AT61257,81,0
538,AT10507,21,0
539,AT32144,34,0
540,AT31833,10,0
541,AT31521,30,0
542,AT40833,20,0
543,AT10712,13,0
544,AT20817,81,0
545,AT62042,68,0
546,AT50203,30,0
547,AT30534,26,0
548,AT70368,26,0
549,AT41422,7,0
550,AT31301,11,0
551,AT62377,32,0
552,AT40502,13,0
553,AT31552,33,0
554,AT40402,20,0
555,AT70713,16,0
556,AT10310,8,0
557,AT31807,16,0
558,AT70410,59,0
559,AT30201,77,0
560,AT32307,6,0
561,AT20512,29,0
562,AT41220,15,0
563,AT10916,25,0
564,AT30904,20,0
565,AT80235,6,0
566,AT40431,8,0
567,AT30641,8,0
568,AT70518,15,0
569,AT70353,10,0
570,AT32529,34,0
571,AT10726,8,0
572,AT41723,13,0
573,AT70803,25,0
574,AT61428,25,0
575,AT31629,18,0
576,AT62244,20,0
577,AT30524,24,0
578,AT70409,43,0
579,AT20608,23,0
580,AT61059,29,0
581,AT70718,23,0
582,AT10813,21,0
583,AT70204,13,0
584,AT32221,23,0
585,AT40413,27,0
586,AT40815,16,0
587,AT32528,23,0
588,AT31827,12,0
589,AT40614,32,0
590,AT41704,29,0
591,AT31918,48,0
592,AT50511,30,0
593,AT62262,14,0
594,AT10929,7,0
595,AT41621,22,0
596,AT61106,32,0
597,AT70833,30,0
598,AT30908,22,0
599,AT41004,11,0
600,AT31407,32,0
601,AT40442,13,0
602,AT31817,12,0
603,AT31520,16,0
604,AT41125,30,0
605,AT10428,8,0
606,AT80229,12,0
607,AT40436,27,0
608,AT32008,46,0
609,AT41010,13,0
610,AT70359,28,0
611,AT40608,44,0
612,AT31633,60,0
613,AT32003,11,0
614,AT60656,11,0
615,AT61624,26,0
616,AT61101,69,0
617,AT40909,69,0
618,AT41712,16,0
619,AT20634,33,0
620,AT32018,23,0
621,AT31303,29,0
622,AT21006,11,0
623,AT41426,29,0
624,AT31224,22,0
625,AT41205,16,0
626,AT61049,25,0
627,AT30520,34,0
628,AT30739,10,0
629,AT31123,17,0
630,AT32222,20,0
631,AT32119,16,0
632,AT70606,35,0
633,AT41734,18,0
634,AT41506,52,0
635,AT61701,17,0
636,AT60318,25,0
637,AT70719,27,0
638,AT41705,25,0
639,AT40201,30,0
640,AT10822,13,0
641,AT32502,38,0
642,AT62041,18,0
643,AT21002,45,0
644,AT61265,82,0
645,AT61017,17,0
646,AT31820,11,0
647,AT70502,12,0
648,AT62270,25,0
649,AT70613,9,0
650,AT40718,7,0
651,AT50325,26,0
652,AT20501,14,0
653,AT31714,7,0
654,AT62128,20,0
655,AT32101,8,0
656,AT50406,18,0
657,AT40808,14,0
658,AT70347,23,0
659,AT40605,32,0
660,AT31409,29,0
661,AT61119,45,0
662,AT31811,15,0
663,AT61243,16,0
664,AT70367,14,0
665,AT41739,24,0
666,AT70514,25,0
667,AT61107,13,0
668,AT20316,50,0
669,AT70358,20,0
670,AT31206,15,0
671,AT10825,8,0
672,AT70816,17,0
673,AT31105,22,0
674,AT32524,23,0
675,AT40501,18,0
676,AT31841,12,0
677,AT80228,69,0
678,AT10506,12,0
679,AT10917,21,0
680,AT60655,7,0
681,AT31832,42,0
682,AT70333,23,0
683,AT80423,7,0
684,AT70617,36,0
685,AT30852,7,0
686,AT70314,14,0
687,AT31051,19,0
688,AT60646,24,0
689,AT30846,6,0
690,AT50302,12,0
691,AT30932,29,0
692,AT41423,57,0
693,AT61253,196,0
694,AT20527,32,0
695,AT41309,17,0
696,AT40828,14,0
697,AT40712,29,0
698,AT32308,38,0
699,AT31825,21,0
700,AT31847,9,0
701,AT70403,51,0
702,AT31026,38,0
703,AT31935,33,0
704,AT10716,9,0
705,AT31916,15,0
706,AT20631,38,0
707,AT60664,47,0
708,AT21008,19,0
709,AT10402,18,0
710,AT31836,66,0
711,AT31052,20,0
712,AT31338,18,0
713,AT31321,22,0
714,AT30910,32,0
715,AT80222,23,0
716,AT80104,11,0
717,AT30544,24,0
718,AT70366,21,0
719,AT30857,23,0
720,AT10912,25,0
721,AT80301,84,0
722,AT31022,80,0
723,AT70820,11,0
724,AT41315,24,0
725,AT41335,19,0
726,AT31628,16,0
727,AT61050,42,0
728,AT60350,66,0
729,AT31925,12,0
730,AT50508,14,0
731,AT40922,13,0
732,AT31124,30,0
733,AT70325,12,0
734,AT41727,12,0
735,AT41512,44,0
736,AT41803,16,0
737,AT40444,20,0
738,AT62220,23,0
739,AT32333,22,0
740,AT41819,13,0
741,AT70361,9,0
742,AT41011,17,0
743,AT30633,11,0
744,AT60348,43,0
745,AT50303,21,0
746,AT31826,52,0
747,AT32134,15,0
748,AT10922,12,0
749,AT50305,9,0
750,AT62384,40,0
751,AT31337,10,0
752,AT30728,9,0
753,AT61730,9,0
754,AT70625,16,0
755,AT31315,10,0
756,AT60629,12,0
757,AT30863,36,0
758,AT41102,16,0
759,AT80221,10,0
760,AT70212,48,0
761,AT62245,24,0
762,AT40432,37,0
763,AT31653,16,0
764,AT30860,13,0
765,AT70709,21,0
766,AT30819,2,0
767,AT62047,33,0
768,AT61021,13,0
769,AT70914,9,0
770,AT80236,32,0
771,AT70627,18,0
772,AT40601,21,0
773,AT70811,22,0
774,AT20812,23,0
775,AT32516,42,0
776,AT30625,11,0
777,AT80234,14,0
778,AT20710,24,0
779,AT61263,89,0
780,AT20642,74,0
781,AT80204,37,0
782,AT10608,10,0
783,AT70733,10,0
784,AT60619,12,0
785,AT41824,16,0
786,AT41018,11,0
787,AT61118,23,0
788,AT41747,33,0
789,AT41110,20,0
790,AT50421,8,0
791,AT31948,18,0
792,AT61024,34,0
793,AT50326,11,0
794,AT80129,49,0
795,AT50602,22,0
796,AT41117,15,0
797,AT10509,36,0
798,AT10710,13,0
799,AT10607,10,0
800,AT41424,15,0
801,AT31849,13,0
802,AT32219,45,0
803,AT50614,43,0
804,AT41807,17,0
805,AT41742,17,0
806,AT70930,10,0
807,AT70912,47,0
808,AT61206,24,0
809,AT62141,43,0
810,AT32312,24,0
811,AT41746,19,0
812,AT62235,25,0
813,AT62148,61,0
814,AT10610,15,0
815,AT40426,22,0
816,AT41502,27,0
817,AT10928,21,0
818,AT41735,17,0
819,AT50307,16,0
820,AT40832,19,0
821,AT31713,12,0
822,AT31014,6,0
823,AT30740,26,0
824,AT32001,120,0
825,AT32336,19,0
826,AT70903,53,0
827,AT70805,21,0
828,AT10720,7,0
829,AT70210,11,0
830,AT40626,31,0
831,AT50623,60,0
832,AT10932,3,0
833,AT40619,37,0
834,AT20504,15,0
835,AT60329,20,0
836,AT61045,20,0
837,AT20640,27,0
838,AT70620,10,0
839,AT30536,28,0
840,AT40708,16,0
841,AT50416,24,0
842,AT31037,26,0
843,AT40505,23,0
844,AT31704,11,0
845,AT31634,9,0
846,AT80127,16,0
847,AT41814,20,0
848,AT32120,20,0
849,AT32518,12,0
850,AT31606,18,0
851,AT30854,14,0
852,AT41214,31,0
853,AT61203,36,0
854,AT70322,7,0
855,AT20502,28,0
856,AT41741,14,0
857,AT31539,41,0
858,AT61758,33,0
859,AT70623,18,0
860,AT70405,28,0
861,AT50316,16,0
862,AT70715,27,0
863,AT40915,43,0
864,AT41608,6,0
865,AT80421,10,0
866,AT80413,8,0
867,AT50603,29,0
868,AT50601,34,0
869,AT41716,29,0
870,AT10619,6,0
871,AT32106,23,0
872,AT41817,16,0
873,AT70721,21,0
874,AT21003,16,0
875,AT20520,26,0
876,AT10613,17,0
877,AT40829,20,0
878,AT10722,10,0
879,AT32141,29,0
880,AT40814,21,0
881,AT62226,18,0
882,AT50414,34,0
883,AT70609,48,0
884,AT62256,34,0
885,AT50502,23,0
886,AT40415,25,0
887,AT10924,21,0
888,AT41229,18,0
889,AT61109,41,0
890,AT70219,32,0
891,AT31553,29,0
892,AT31809,27,0
893,AT61114,17,0
894,AT70521,4,0
895,AT70706,20,0
896,AT10901,12,0
897,AT61052,28,0
898,AT41428,28,0
899,AT32508,85,0
900,AT41501,16,0
901,AT70818,10,0
902,AT70712,65,0
903,AT20442,28,0
904,AT80207,21,0
905,AT70701,8,0
906,AT32216,56,0
907,AT70402,25,0
908,AT10421,7,0
909,AT40902,32,0
910,AT60668,44,0
911,AT70346,17,0
912,AT50619,62,0
913,AT31207,20,0
914,AT32206,22,0
915,AT41013,25,0
916,AT62247,28,0
917,AT70910,33,0
918,AT20618,56,0
919,AT10817,31,0
920,AT70812,29,0
921,AT41334,33,0
922,AT60618,11,0
923,AT61757,51,0
924,AT31511,24,0
925,AT50618,58,0
926,AT62389,38,0
927,AT40908,42,0
928,AT30601,44,0
929,AT31812,24,0
930,AT10805,17,0
931,AT10807,22,0
932,AT70302,16,0
933,AT41609,55,0
934,AT40809,27,0
935,AT30722,12,0
936,AT50336,49,0
937,AT31906,45,0
938,AT10814,9,0
939,AT30724,7,0
940,AT50617,101,0
941,AT30903,14,0
942,AT31405,34,0
943,AT30825,6,0
944,AT30716,17,0
945,AT50324,25,0
946,AT41706,21,0
947,AT40717,27,0
948,AT80231,18,0
949,AT70307,13,0
950,AT61764,25,0
951,AT41517,48,0
952,AT20802,16,0
953,AT40806,38,0
954,AT40509,12,0
955,AT62036,18,0
956,AT41707,19,0
957,AT41021,14,0
958,AT31803,43,0
959,AT32525,48,0
960,AT20918,36,0
961,AT50512,62,0
962,AT41722,26,0
963,AT50209,23,0
964,AT61055,16,0
965,AT70829,17,0
966,AT31202,12,0
967,AT70356,23,0
968,AT70220,116,0
969,AT31507,47,0
970,AT32203,25,0
971,AT31945,17,0
972,AT50402,65,0
973,AT61032,25,0
974,AT10719,11,0
975,AT70901,64,0
976,AT31117,19,0
977,AT31234,20,0
978,AT70335,10,0
979,AT61611,16,0
980,AT31528,18,0
981,AT70826,15,0
982,AT62388,31,0
983,AT20725,38,0
984,AT70208,55,0
985,AT61105,35,0
986,AT50338,27,0
987,AT40424,19,0
988,AT20632,50,0
989,AT41124,20,0
990,AT41719,28,0
991,AT70628,13,0
992,AT20705,25,0
993,AT41410,22,0
994,AT41521,21,0
995,AT41750,22,0
996,AT62372,25,0
997,AT31620,8,0
998,AT30301,96,0
999,AT31616,11,0
1000,AT30522,14,0
1001,AT70326,67,0
1002,AT50504,19,0
1003,AT10811,22,0
1004,AT70935,7,0
1005,AT40445,10,0
1006,AT70717,76,0
1007,AT90001,200,0
1008,AT41626,16,0
1009,AT41111,14,0
1010,AT80203,34,0
1011,AT40912,30,0
1012,AT20416,13,0
1013,AT40301,45,0
1014,AT30703,9,0
1015,AT31838,11,0
1016,AT30542,21,0
1017,AT80403,8,0
1018,AT31614,19,0
1019,AT50212,30,0
1020,AT50201,76,0
1021,AT41344,49,0
1022,AT31324,45,0
1023,AT80408,19,0
1024,AT62278,29,0
1025,AT31111,13,0
1026,AT31525,42,0
1027,AT61255,78,0
1028,AT32004,50,0
1029,AT41615,39,0
1030,AT62116,26,0
1031,AT70304,21,0
1032,AT61741,17,0
1033,AT70311,16,0
1034,AT31837,14,0
1035,AT41801,11,0
1036,AT41215,28,0
1037,AT80404,41,0
1038,AT80406,9,0
1039,AT60608,11,0
1040,AT10925,14,0
1041,AT32503,9,0
1042,AT40408,23,0
1043,AT10806,11,0
1044,AT30603,29,0
1045,AT31121,22,0
1046,AT70909,13,0
1047,AT20616,25,0
1048,AT70916,11,0
1049,AT10709,42,0
1050,AT10902,38,0
1051,AT32319,22,0
1052,AT41224,19,0
1053,AT41622,29,0
1054,AT41406,31,0
1055,AT32505,30,0
1056,AT61111,14,0
1057,AT30719,13,0
1058,AT10425,11,0
1059,AT20513,20,0
1060,AT31412,58,0
1061,AT40441,34,0
1062,AT32320,14,0
1063,AT61763,51,0
1064,AT31514,39,0
1065,AT20531,24,0
1066,AT30856,16,0
1067,AT41213,30,0
1068,AT61632,58,0
1069,AT40427,22,0
1070,AT70407,21,0
1071,AT40602,41,0
1072,AT20417,15,0
1073,AT61112,40,0
1074,AT30909,36,0
1075,AT62311,20,0
1076,AT30808,7,0
1077,AT30538,21,0
1078,AT40804,24,0
1079,AT41412,10,0
1080,AT41318,11,0
1081,AT31228,9,0
1082,AT62376,23,0
1083,AT62266,22,0
1084,AT31644,64,0
1085,AT31716,13,0
1086,AT31546,33,0
1087,AT31709,12,0
1088,AT41511,14,0
1089,AT10826,10,0
1090,AT31216,21,0
1091,AT31346,16,0
1092,AT32331,15,0
1093,AT80109,31,0
1094,AT40506,45,0
1095,AT70519,13,0
1096,AT30803,22,0
1097,AT41340,19,0
1098,AT40609,42,0
1099,AT41430,30,0
1100,AT30913,21,0
1101,AT20911,30,0
1102,AT70416,45,0
1103,AT61115,33,0
1104,AT31909,39,0
1105,AT70516,9,0
1106,AT30607,28,0
1107,AT70824,22,0
1108,AT20801,33,0
1109,AT30526,19,0
1110,AT41113,25,0
1111,AT80412,7,0
1112,AT70932,11,0
1113,AT20101,73,0
1114,AT70313,25,0
1115,AT62274,11,0
1116,AT80424,17,0
1117,AT20724,29,0
1118,AT80417,15,0
1119,AT30635,8,0
1120,AT31516,11,0
1121,AT41508,29,0
1122,AT41725,8,0
1123,AT50411,69,0
1124,AT30921,24,0
1125,AT31651,22,0
1126,AT70806,12,0
1127,AT70303,13,0
1128,AT40101,79,0
1129,AT70320,8,0
1130,AT30906,21,0
1131,AT62379,63,0
1132,AT40417,22,0
1133,AT70723,45,0
1134,AT20643,22,0
1135,AT30715,9,0
1136,AT41624,31,0
1137,AT40430,17,0
1138,AT31411,63,0
1139,AT41323,43,0
1140,AT70406,62,0
1141,AT50335,30,0
1142,AT40901,15,0
1143,AT31530,10,0
1144,AT10501,19,0
1145,AT40905,7,0
1146,AT41804,23,0
1147,AT41403,28,0
1148,AT40711,29,0
1149,AT20610,50,0
1150,AT70630,81,0
1151,AT31309,14,0
1152,AT50404,35,0
1153,AT50313,15,0
1154,AT70832,41,0
1155,AT40822,24,0
1156,AT32009,43,0
1157,AT31905,9,0
1158,AT41614,25,0
1159,AT30618,15,0
1160,AT70607,17,0
1161,AT70328,12,0
1162,AT61261,33,0
1163,AT31929,22,0
1164,AT30850,10,0
1165,AT62330,24,0
1166,AT50321,25,0
1167,AT41105,25,0
1168,AT31310,13,0
1169,AT31652,3,0
1170,AT31649,19,0
1171,AT61058,34,0
1172,AT10314,16,0
1173,AT30733,6,0
1174,AT62010,37,0
1175,AT80416,5,0
1176,AT62038,16,0
1177,AT31414,50,0
1178,AT30531,33,0
1179,AT31356,9,0
1180,AT41714,23,0
1181,AT70401,24,0
1182,AT61618,15,0
1183,AT20508,18,0
1184,AT62335,18,0
1185,AT41408,26,0
1186,AT41811,9,0
1187,AT70338,20,0
1188,AT20306,69,0
1189,AT31949,10,0
1190,AT70802,36,0
1191,AT61446,29,0
1192,AT40446,14,0
1193,AT80201,18,0
1194,AT70213,23,0
1195,AT40827,29,0
1196,AT70735,16,0
1197,AT60661,38,0
1198,AT60626,28,0
1199,AT62380,66,0
1200,AT41314,24,0
1201,AT62147,47,0
1202,AT41119,32,0
1203,AT41414,29,0
1204,AT31101,18,0
1205,AT40701,37,0
1206,AT41509,21,0
1207,AT30845,7,0
1208,AT62386,58,0
1209,AT70517,28,0
1210,AT61731,29,0
1211,AT30623,16,0
1212,AT10905,14,0
1213,AT32521,43,0
1214,AT10921,18,0
1215,AT41812,18,0
1216,AT10401,14,0
1217,AT60641,12,0
1218,AT10703,21,0
1219,AT10201,9,0
1220,AT41316,20,0
1221,AT41228,13,0
1222,AT10903,14,0
1223,AT20720,52,0
1224,AT61204,46,0
1225,AT62275,54,0
1226,AT31718,6,0
1227,AT20625,33,0
1228,AT61633,18,0
1229,AT31921,27,0
1230,AT41322,38,0
1231,AT61051,15,0
1232,AT10323,7,0
1233,AT62131,27,0
1234,AT50624,61,0
1235,AT70404,20,0
1236,AT31726,36,0
1237,AT62232,13,0
1238,AT31401,32,0
1239,AT30510,16,0
1240,AT50607,62,0
1241,AT10820,13,0
1242,AT70731,13,0
1243,AT32139,15,0
1244,AT31008,38,0
1245,AT10815,12,0
1246,AT30709,9,0
