,graph_id,num_nodes,label
748,IT208033044,45,3
749,IT204022231,38,3
750,IT204022246,47,3
751,IT204022247,41,3
752,IT204022248,54,3
753,IT204022249,56,3
754,IT205027019,42,3
755,IT204021033,43,3
756,IT204021037,33,3
757,IT208034007,6,3
758,IT208034018,45,3
759,IT208034020,56,3
760,IT205027033,55,3
761,IT204021044,33,3
762,IT208034025,26,3
763,IT208034028,57,3
764,IT208034032,48,3
765,IT208034035,62,3
766,IT208034038,57,3
767,IT208034039,45,3
768,IT205023044,25,3
769,IT103017189,49,3
770,IT101103046,58,3
771,IT101103056,55,3
772,IT102007040,46,3
773,IT102007055,41,3
774,IT103018177,59,3
775,IT101006039,60,3
776,IT103019036,29,3
777,IT103020002,8,3
778,IT103020026,22,3
779,IT103017063,54,3
780,IT103017068,57,3
781,IT103017076,21,3
782,IT103014035,40,3
783,IT103017113,20,3
784,IT103020071,26,3
785,IT103014049,39,3
786,IT103014050,39,3
787,IT101103006,59,3
788,IT103014072,40,3
789,IT103017175,22,3
790,IT415064041,37,3
791,IT519082024,27,3
792,IT417077015,70,3
793,IT417077023,66,3
794,IT417077024,56,3
795,IT417077026,56,3
796,IT418078070,78,3
797,IT418078081,82,3
798,IT418078084,76,3
799,IT418078087,97,3
800,IT416072015,41,3
801,IT416072016,44,3
802,IT416072024,30,3
803,IT416072033,13,3
804,IT417077031,39,3
805,IT418078017,82,3
806,IT418078115,48,3
807,IT519082070,49,3
808,IT519082078,26,3
809,IT416072044,18,3
810,IT416072047,34,3
811,IT416073001,32,3
812,IT418078036,83,3
813,IT418078123,75,3
814,IT418078143,39,3
815,IT519083025,34,3
816,IT519083041,41,3
817,IT416074011,27,3
818,IT415064057,39,3
819,IT416075029,49,3
820,IT415061027,36,3
821,IT415065001,25,3
822,IT415065021,58,3
823,IT416075057,42,3
824,IT418080044,59,3
825,IT415065027,52,3
826,IT415061091,54,3
827,IT415065056,38,3
828,IT417076002,55,3
829,IT417076004,60,3
830,IT418080092,55,3
831,IT417076006,57,3
832,IT417076007,65,3
833,IT417076009,21,3
834,IT417076013,65,3
835,IT417076025,44,3
836,IT418101007,72,3
837,IT418101009,43,3
838,IT418101025,53,3
839,IT418101026,62,3
840,IT417076029,83,3
841,IT417076032,36,3
842,IT417076040,54,3
843,IT415062057,47,3
844,IT415065143,60,3
845,IT417076059,52,3
846,IT519081002,32,3
847,IT416071007,29,3
848,IT416071012,23,3
849,IT417076074,60,3
850,IT417076080,55,3
851,IT417076089,53,3
852,IT519081014,28,3
853,IT519081015,38,3
854,IT416071022,20,3
855,IT416071025,22,3
856,IT416071031,31,3
857,IT416071035,38,3
858,IT417076098,77,3
859,IT417077001,47,3
860,IT417077007,37,3
861,IT519082021,45,3
862,IT416071039,13,3
863,IT416071041,22,3
864,IT416071042,19,3
865,IT413069099,34,3
866,IT309049002,37,3
867,IT311041066,103,3
868,IT311041070,41,3
869,IT312058117,44,3
870,IT312059006,42,3
871,IT312059008,48,3
872,IT414070010,22,3
873,IT309050008,30,3
874,IT309050011,69,3
875,IT309050016,24,3
876,IT311042019,18,3
877,IT311042020,78,3
878,IT414070031,25,3
879,IT309050024,60,3
880,IT309050040,62,3
881,IT311043010,44,3
882,IT312060005,71,3
883,IT312060019,66,3
884,IT414070061,5,3
885,IT414070081,32,3
886,IT309051004,63,3
887,IT309051010,43,3
888,IT311043017,78,3
889,IT311043019,67,3
890,IT311043024,49,3
891,IT311043038,61,3
892,IT312060033,68,3
893,IT312060034,24,3
894,IT312060046,47,3
895,IT312060056,49,3
896,IT208037031,47,3
897,IT208037033,31,3
898,IT208037036,62,3
899,IT309051020,66,3
900,IT309051025,45,3
901,IT309051035,67,3
902,IT309051037,52,3
903,IT309051039,86,3
904,PL0804063,67,4
905,PL0806032,34,4
906,PL1428062,48,4
907,PL1428082,46,4
908,PL1217052,61,4
909,PL1218033,72,4
910,PL1218102,54,4
911,PL1405032,48,4
912,PL1430042,103,4
913,PL1432013,36,4
914,PL1015042,88,4
915,PL1015062,72,4
916,PL1263011,86,4
917,PL1401013,107,4
918,PL1401032,87,4
919,PL1407012,54,4
920,PL1407032,70,4
921,PL1432032,67,4
922,PL1432063,38,4
923,PL1017012,35,4
924,PL1017022,43,4
925,PL1017032,68,4
926,PL1017042,27,4
927,PL1403032,79,4
928,PL1403062,91,4
929,PL1409012,84,4
930,PL1410032,57,4
931,PL1434041,86,4
932,PL1434072,75,4
933,PL1018042,73,4
934,PL1018062,59,4
935,PL1019032,83,4
936,PL1403082,70,4
937,PL1403103,85,4
938,PL1403143,58,4
939,PL1411052,60,4
940,PL1411073,71,4
941,PL1412052,90,4
942,PL1412082,106,4
943,PL1436042,39,4
944,PL1201052,79,4
945,PL1201063,112,4
946,PL1201072,84,4
947,PL1202042,88,4
948,PL1414063,48,4
949,PL0809082,52,4
950,PL0810053,69,4
951,PL1203013,88,4
952,PL1203033,94,4
953,PL1204052,48,4
954,PL1204062,73,4
955,PL0611062,40,4
956,PL0612063,71,4
957,PL1416032,65,4
958,PL0811052,80,4
959,PL1206012,75,4
960,PL1206032,53,4
961,PL1206052,68,4
962,PL1206072,70,4
963,PL0612072,57,4
964,PL0614022,55,4
965,PL0614032,53,4
966,PL0614043,84,4
967,PL0614052,52,4
968,PL1416112,77,4
969,PL1417032,81,4
970,PL1417043,54,4
971,PL0861011,71,4
972,PL1206103,60,4
973,PL1207042,77,4
974,PL1207062,79,4
975,PL1207082,77,4
976,PL0616032,56,4
977,PL1418023,66,4
978,PL1418052,110,4
979,PL1207102,62,4
980,PL1208012,28,4
981,PL1208022,42,4
982,PL1208032,55,4
983,PL1208072,57,4
984,PL1209022,72,4
985,PL1209042,94,4
986,PL0616062,68,4
987,PL0617052,57,4
988,PL0618042,42,4
989,PL1419122,56,4
990,PL1002082,34,4
991,PL1002102,38,4
992,PL1002113,29,4
993,PL1003052,88,4
994,PL1004022,33,4
995,PL1210032,90,4
996,PL1210102,98,4
997,PL0618092,61,4
998,PL1420062,65,4
999,PL1421052,111,4
1000,PL1005032,32,4
1001,PL1005042,58,4
1002,PL1005052,25,4
1003,PL1211023,52,4
1004,PL1211112,72,4
1005,PL0620052,49,4
1006,PL1423012,82,4
1007,PL1423022,98,4
1008,PL1423032,106,4
1009,PL1423052,72,4
1010,PL1007052,79,4
1011,PL1213043,64,4
1012,PL1213062,98,4
1013,PL1423072,101,4
1014,PL1425022,69,4
1015,PL1425042,88,4
1016,PL1008072,97,4
1017,PL1009022,81,4
1018,PL1009052,77,4
1019,PL1009072,61,4
1020,PL1009082,65,4
1021,PL1010022,61,4
1022,PL1214012,49,4
1023,PL1215032,94,4
1024,PL1215042,65,4
1025,PL1425072,99,4
1026,PL1425122,100,4
1027,PL1010072,66,4
1028,PL1216042,84,4
1029,PL1216053,63,4
1030,PL1216072,68,4
1031,PL1216082,96,4
1032,PL1216092,121,4
1033,PL1216112,65,4
1034,PL1216133,87,4
1035,PL1216162,87,4
1036,PL1217011,52,4
1037,PL0804032,53,4
1038,PL1426062,85,4
1039,PL1012092,53,4
1040,PL1012122,67,4
1041,PL0402062,49,4
1042,PL0402082,27,4
1043,PL0606092,67,4
1044,PL0607032,60,4
1045,PL0607062,46,4
1046,PL0404032,18,4
1047,PL0404042,21,4
1048,PL0404052,12,4
1049,PL0404072,26,4
1050,PL0607092,40,4
1051,PL0608022,43,4
1052,PL0405052,28,4
1053,PL0405062,34,4
1054,PL0608112,75,4
1055,PL0608122,54,4
1056,PL0407073,33,4
1057,PL0408032,52,4
1058,PL0609132,54,4
1059,PL0609142,70,4
1060,PL0609162,33,4
1061,PL0610033,45,4
1062,PL0610062,53,4
1063,PL0202073,47,4
1064,PL0203022,61,4
1065,PL0205042,27,4
1066,PL0205062,35,4
1067,PL0206041,32,4
1068,PL0411022,31,4
1069,PL0411032,20,4
1070,PL0412022,42,4
1071,PL0206072,109,4
1072,PL0206082,102,4
1073,PL0207042,101,4
1074,PL0414052,76,4
1075,PL0415052,24,4
1076,PL0209052,33,4
1077,PL0209062,64,4
1078,PL0209082,28,4
1079,PL0212053,91,4
1080,PL0417022,36,4
1081,PL0417032,25,4
1082,PL0418032,34,4
1083,PL0418072,63,4
1084,PL0214053,85,4
1085,PL0216022,43,4
1086,PL0216062,49,4
1087,PL0464011,65,4
1088,PL0601072,58,4
1089,PL0219032,53,4
1090,PL0219083,52,4
1091,PL0601132,61,4
1092,PL0601142,49,4
1093,PL0221063,75,4
1094,PL0221072,77,4
1095,PL0221082,74,4
1096,PL0223012,56,4
1097,PL0223062,35,4
1098,PL0224013,58,4
1099,PL0224022,39,4
1100,PL0603082,96,4
1101,PL0224073,76,4
1102,PL0605012,30,4
1103,PL0605022,30,4
1104,PL0606022,24,4
1105,PL0265011,93,4
1106,PL0401052,14,4
1107,PL0401092,21,4
1108,PL3014012,56,4
1109,PL3212012,36,4
1110,PL3212062,20,4
1111,PL3018012,61,4
1112,PL3018052,56,4
1113,PL3018063,53,4
1114,PL3019022,34,4
1115,PL3019052,42,4
1116,PL3020013,28,4
1117,PL3021042,75,4
1118,PL2861011,58,4
1119,PL2862011,87,4
1120,PL3021062,21,4
1121,PL3021132,58,4
1122,PL3022042,46,4
1123,PL3023052,45,4
1124,PL3004042,29,4
1125,PL3024053,29,4
1126,PL3025012,33,4
1127,PL3006032,37,4
1128,PL3007032,51,4
1129,PL3007052,67,4
1130,RO11002915,54,5
1131,RO11002988,38,5
1132,RO11003397,31,5
